,TimeStamp,HK_id,PinPullerTemp,OpticsTemp,LEXIbaseTemp,HVsupplyTemp,+5.2V_Imon,+10V_Imon,+3.3V_Imon,AnodeVoltMon,+28V_Imon,ADC_Ground,Cmd_count,Pinpuller_Armed,Unused1,Unused2,HVmcpAuto,HVmcpMan,DeltaEvntCount,DeltaDroppedCount,DeltaLostEvntCount
3200,6104.19,4.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.610440010335665,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,30.0,0.0,0.0
3201,6105.19,5.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.610440010335665,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,32.0,0.0,0.0
3202,6106.19,6.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,32.0,0.0,0.0
3203,6107.19,7.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.28274913775083,0.0,0.00082628173828125,0.0,,,,,39.0,0.0,0.0
3204,6108.19,8.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,46.0,0.0,0.0
3205,6109.19,9.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,43.0,0.0,0.0
3206,6110.19,10.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,38.0,0.0,0.0
3207,6111.19,11.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,32.0,0.0,0.0
3208,6112.19,0.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,37.0,0.0,0.0
3209,6113.19,1.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,35.0,0.0,0.0
3210,6114.19,2.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,44.0,0.0,0.0
3211,6115.19,3.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.5309814453125,2.420454638671875,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,34.0,0.0,0.0
3212,6116.19,4.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.959423828125,2.420454638671875,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,34.0,0.0,0.0
3213,6117.19,5.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.959423828125,2.42155634765625,42.73109590611653,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,42.0,0.0,0.0
3214,6118.19,6.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,31.0,0.0,0.0
3215,6119.19,7.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.15992762332776,0.0,0.00082628173828125,0.0,,,,,36.0,0.0,0.0
3216,6120.19,8.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,38.0,0.0,0.0
3217,6121.19,9.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,26.0,0.0,0.0
3218,6122.19,10.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,45.0,0.0,0.0
3219,6123.19,11.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,34.0,0.0,0.0
3220,6124.19,0.0,-273.0,-268.48299316406246,21.156298828124996,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,40.0,0.0,0.0
3221,6125.19,1.0,-273.0,-268.59316406249997,21.156298828124996,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,42.0,0.0,0.0
3222,6126.19,2.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,25.0,0.0,0.0
3223,6127.19,3.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.959423828125,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,50.0,0.0,0.0
3224,6128.19,4.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,31.0,0.0,0.0
3225,6129.19,5.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.85175180189738,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,33.0,0.0,0.0
3226,6130.19,6.0,-273.0,-268.59316406249997,21.266469726562498,-273.0,66.83701171874999,2.42155634765625,42.73109590611653,3.339279931640625,57.221338380539294,0.0,0.00082628173828125,0.0,,,,,31.0,0.0,0.0
