Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
2024-01-26 05:12:20.980900,1954.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:12:20.980900,1954.999,True,1.063562,1.098266,1.137239,1.127255
2024-01-26 05:12:21.988575,1955.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:12:21.988600,1955.999,True,1.063562,1.098128,1.137101,1.127324
2024-01-26 05:12:22.979875,1956.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:12:22.985275,1956.999,True,1.063425,1.098128,1.137033,1.127668
2024-01-26 05:12:23.987700,1957.999,False,0.285136,6.9e-05,0.0,0.0
2024-01-26 05:12:23.993125,1957.999,True,1.0637,1.098404,1.137101,1.127668
2024-01-26 05:12:24.979525,1958.999,False,0.747923,6.9e-05,0.0,0.0
2024-01-26 05:12:25.000725,1958.999,True,1.063907,1.098128,1.137101,1.12753
2024-01-26 05:12:25.987375,1959.999,False,1.030304,6.9e-05,0.0,0.0
2024-01-26 05:12:25.992800,1959.999,True,1.0637,1.098266,1.137033,1.127324
2024-01-26 05:12:26.995225,1960.999,False,1.203755,6.9e-05,0.0,0.0
2024-01-26 05:12:27.000400,1960.999,True,1.063907,1.098128,1.137033,1.127599
2024-01-26 05:12:27.987025,1961.999,False,1.419621,6.9e-05,0.0,0.0
2024-01-26 05:12:27.992475,1961.999,True,1.063562,1.097922,1.137101,1.127324
2024-01-26 05:12:28.994875,1962.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:12:29.000325,1962.999,True,1.0637,1.098128,1.136826,1.127461
2024-01-26 05:12:29.986700,1963.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:12:29.992125,1963.999,True,1.063769,1.098335,1.136895,1.12753
2024-01-26 05:12:30.994525,1964.999,False,2.304569,6.9e-05,0.0,0.0
2024-01-26 05:12:30.999950,1964.999,True,1.063631,1.098266,1.13717,1.127461
2024-01-26 05:12:31.986425,1965.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:12:31.991850,1965.999,True,1.063493,1.098197,1.13717,1.127599
2024-01-26 05:12:32.994175,1966.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:12:32.999575,1966.999,True,1.063425,1.098335,1.13717,1.127393
2024-01-26 05:12:33.986050,1967.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:12:33.991475,1967.999,True,1.063562,1.098197,1.136964,1.127393
2024-01-26 05:12:34.993900,1968.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:12:34.999350,1968.999,True,1.0637,1.09806,1.136895,1.127324
2024-01-26 05:12:35.985725,1969.999,False,0.285136,6.9e-05,0.0,0.0
2024-01-26 05:12:35.991175,1969.999,True,1.063562,1.098197,1.136826,1.12753
2024-01-26 05:12:36.993575,1970.999,False,0.747923,6.9e-05,0.0,0.0
2024-01-26 05:12:36.999025,1970.999,True,1.063631,1.098128,1.136826,1.127324
2024-01-26 05:12:37.985400,1971.999,False,1.030304,6.9e-05,0.0,0.0
2024-01-26 05:12:37.990825,1971.999,True,1.063562,1.098197,1.136895,1.127393
2024-01-26 05:12:38.993200,1972.999,False,1.203892,6.9e-05,0.0,0.0
2024-01-26 05:12:38.998675,1972.999,True,1.0637,1.098197,1.136826,1.12753
2024-01-26 05:12:39.985050,1973.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:12:39.990475,1973.999,True,1.063562,1.098335,1.136895,1.127461
2024-01-26 05:12:40.992875,1974.999,False,1.704206,6.9e-05,0.0,0.0
2024-01-26 05:12:40.998325,1974.999,True,1.063562,1.098197,1.137033,1.127461
2024-01-26 05:12:41.984725,1975.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:12:41.990150,1975.999,True,1.063562,1.098266,1.136826,1.127461
2024-01-26 05:12:42.992550,1976.999,False,2.304569,6.9e-05,0.0,0.0
2024-01-26 05:12:42.998000,1976.999,True,1.063493,1.098335,1.137033,1.12753
2024-01-26 05:12:43.984425,1977.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:12:43.989850,1977.999,True,1.063631,1.098128,1.136895,1.127461
2024-01-26 05:12:44.992275,1978.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:12:44.997725,1978.999,True,1.063562,1.098197,1.136964,1.127461
2024-01-26 05:12:45.984050,1979.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:12:45.989500,1979.999,True,1.063631,1.09806,1.136757,1.127393
2024-01-26 05:12:46.991875,1980.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:12:46.997325,1980.999,True,1.063493,1.09806,1.136964,1.127255
2024-01-26 05:12:47.983750,1981.999,False,0.285067,6.9e-05,0.0,0.0
2024-01-26 05:12:47.989175,1981.999,True,1.063493,1.097991,1.137033,1.127324
2024-01-26 05:12:48.991650,1982.999,False,0.747923,6.9e-05,0.0,0.0
2024-01-26 05:12:48.997100,1982.999,True,1.063562,1.098197,1.136964,1.127255
2024-01-26 05:12:49.983425,1983.999,False,1.030373,6.9e-05,0.0,0.0
2024-01-26 05:12:49.988850,1983.999,True,1.063356,1.09806,1.136895,1.127461
2024-01-26 05:12:50.991250,1984.999,False,1.203479,6.9e-05,0.0,0.0
2024-01-26 05:12:50.996700,1984.999,True,1.063493,1.098197,1.137033,1.127461
2024-01-26 05:12:51.983050,1985.999,False,1.419621,6.9e-05,0.0,0.0
2024-01-26 05:12:51.988475,1985.999,True,1.0637,1.097922,1.137308,1.127393
2024-01-26 05:12:52.990925,1986.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:12:52.996375,1986.999,True,1.063631,1.098197,1.136895,1.12753
2024-01-26 05:12:53.982700,1987.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:12:53.988100,1987.999,True,1.063356,1.098197,1.136964,1.127393
2024-01-26 05:12:54.990575,1988.999,False,2.304637,6.9e-05,0.0,0.0
2024-01-26 05:12:54.996050,1988.999,True,1.063631,1.09806,1.136964,1.127255
2024-01-26 05:12:55.982425,1989.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:12:55.987850,1989.999,True,1.063769,1.098197,1.136826,1.127461
2024-01-26 05:12:56.990250,1990.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:12:56.995725,1990.999,True,1.063493,1.098335,1.13717,1.127461
2024-01-26 05:12:57.982100,1991.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:12:57.987525,1991.999,True,1.063631,1.098197,1.136757,1.127599
2024-01-26 05:12:58.989925,1992.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:12:58.995375,1992.999,True,1.063493,1.098197,1.137033,1.127393
2024-01-26 05:12:59.981775,1993.999,False,0.285274,6.9e-05,0.0,0.0
2024-01-26 05:12:59.987225,1993.999,True,1.063631,1.098128,1.136826,1.127324
2024-01-26 05:13:00.989600,1994.999,False,0.747923,6.9e-05,0.0,0.0
2024-01-26 05:13:00.995050,1994.999,True,1.063562,1.098197,1.137033,1.127255
2024-01-26 05:13:01.981425,1995.999,False,1.030373,6.9e-05,0.0,0.0
2024-01-26 05:13:01.986850,1995.999,True,1.063493,1.097991,1.136826,1.127668
2024-01-26 05:13:02.989275,1996.999,False,1.203479,6.9e-05,0.0,0.0
2024-01-26 05:13:02.994725,1996.999,True,1.063631,1.09806,1.136895,1.127461
2024-01-26 05:13:03.981100,1997.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:13:03.986525,1997.999,True,1.063493,1.098197,1.136964,1.127324
2024-01-26 05:13:04.988950,1998.999,False,1.704206,6.9e-05,0.0,0.0
2024-01-26 05:13:04.994400,1998.999,True,1.063562,1.09806,1.137033,1.127393
2024-01-26 05:13:05.980775,1999.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:13:05.986200,1999.999,True,1.063425,1.097991,1.136964,1.127461
2024-01-26 05:13:06.988600,2000.999,False,2.304637,6.9e-05,0.0,0.0
2024-01-26 05:13:06.993975,2000.999,True,1.063631,1.097922,1.136964,1.127393
2024-01-26 05:13:07.980450,2001.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:13:07.985875,2001.999,True,1.063425,1.098128,1.136964,1.127324
2024-01-26 05:13:08.988275,2002.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:13:08.993850,2002.999,True,1.0637,1.098197,1.136757,1.127393
2024-01-26 05:13:09.980050,2003.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:13:09.985425,2003.999,True,1.063493,1.097991,1.136895,1.127393
2024-01-26 05:13:10.987950,2004.999,False,0.18371,6.9e-05,0.0,0.0
