Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4
2024-01-26 05:31:08.987025,3082.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:31:08.992400,3082.999,True,1.062392,1.096958,1.135862,1.126153
2024-01-26 05:31:09.994925,3083.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:31:10.000375,3083.999,True,1.062323,1.09682,1.135724,1.126153
2024-01-26 05:31:10.986700,3084.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:31:10.992075,3084.999,True,1.062185,1.096751,1.135655,1.126015
2024-01-26 05:31:11.994550,3085.999,False,0.285205,6.9e-05,0.0,0.0
2024-01-26 05:31:11.999925,3085.999,True,1.062392,1.096889,1.135587,1.126153
2024-01-26 05:31:12.986425,3086.999,False,0.747992,6.9e-05,0.0,0.0
2024-01-26 05:31:12.991850,3086.999,True,1.062323,1.096958,1.135793,1.126291
2024-01-26 05:31:13.994275,3087.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:31:13.999725,3087.999,True,1.062392,1.09682,1.135587,1.126015
2024-01-26 05:31:14.986100,3088.999,False,1.203617,6.9e-05,0.0,0.0
2024-01-26 05:31:14.991525,3088.999,True,1.062392,1.09682,1.135862,1.125947
2024-01-26 05:31:15.993950,3089.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:31:15.999425,3089.999,True,1.062323,1.097027,1.135862,1.125947
2024-01-26 05:31:16.985750,3090.999,False,1.704206,6.9e-05,0.0,0.0
2024-01-26 05:31:16.991200,3090.999,True,1.062254,1.096958,1.135655,1.126015
2024-01-26 05:31:17.993575,3091.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:31:17.999000,3091.999,True,1.062392,1.097027,1.135587,1.126015
2024-01-26 05:31:18.986100,3092.999,False,2.304569,6.9e-05,0.0,0.0
2024-01-26 05:31:18.986125,3092.999,True,1.062529,1.096614,1.135862,1.126084
2024-01-26 05:31:19.994150,3093.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:31:19.994175,3093.999,True,1.062323,1.096682,1.135724,1.126084
2024-01-26 05:31:20.985300,3094.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:31:21.001625,3094.999,True,1.062323,1.09682,1.135793,1.126153
2024-01-26 05:31:21.993650,3095.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:31:21.993650,3095.999,True,1.062254,1.096889,1.135587,1.126015
2024-01-26 05:31:23.001575,3096.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:31:23.001575,3096.999,True,1.062185,1.096889,1.135793,1.126015
2024-01-26 05:31:23.993400,3097.999,False,0.285136,6.9e-05,0.0,0.0
2024-01-26 05:31:23.993400,3097.999,True,1.062392,1.096958,1.135862,1.126153
2024-01-26 05:31:25.001225,3098.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:31:25.001225,3098.999,True,1.062323,1.096682,1.135587,1.125947
2024-01-26 05:31:25.993050,3099.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:31:25.993075,3099.999,True,1.062392,1.096958,1.135655,1.126084
2024-01-26 05:31:27.000900,3100.999,False,1.203548,6.9e-05,0.0,0.0
2024-01-26 05:31:27.000925,3100.999,True,1.062254,1.09682,1.135587,1.125878
2024-01-26 05:31:27.992725,3101.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:31:27.992750,3101.999,True,1.062254,1.09682,1.136,1.126153
2024-01-26 05:31:29.000450,3102.999,False,1.704206,6.9e-05,0.0,0.0
2024-01-26 05:31:29.000450,3102.999,True,1.062392,1.09682,1.135518,1.125947
2024-01-26 05:31:29.992425,3103.999,False,1.974469,6.9e-05,6.9e-05,0.0
2024-01-26 05:31:29.992425,3103.999,True,1.062392,1.096958,1.135655,1.125878
2024-01-26 05:31:31.000275,3104.999,False,2.304431,6.9e-05,0.0,0.0
2024-01-26 05:31:31.000275,3104.999,True,1.062254,1.09682,1.135793,1.126084
2024-01-26 05:31:31.991925,3105.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:31:31.991950,3105.999,True,1.062185,1.096889,1.135724,1.126153
2024-01-26 05:31:32.999925,3106.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:31:32.999950,3106.999,True,1.062116,1.096751,1.135518,1.126153
2024-01-26 05:31:33.991775,3107.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:31:33.991775,3107.999,True,1.062392,1.096958,1.135793,1.125809
2024-01-26 05:31:34.999700,3108.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:31:34.999725,3108.999,True,1.062323,1.09682,1.135724,1.126222
2024-01-26 05:31:35.991425,3109.999,False,0.285136,6.9e-05,0.0,0.0
2024-01-26 05:31:35.991450,3109.999,True,1.062323,1.096889,1.135724,1.126015
2024-01-26 05:31:36.998675,3110.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:31:37.003850,3110.999,True,1.062116,1.096889,1.135724,1.125809
2024-01-26 05:31:37.991125,3111.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:31:37.991125,3111.999,True,1.062185,1.09682,1.135655,1.126015
2024-01-26 05:31:38.998675,3112.999,False,1.203686,6.9e-05,0.0,0.0
2024-01-26 05:31:38.998700,3112.999,True,1.062185,1.096958,1.135724,1.126153
2024-01-26 05:31:39.990675,3113.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:31:39.990700,3113.999,True,1.062185,1.096958,1.135655,1.126015
2024-01-26 05:31:40.997825,3114.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:31:41.003150,3114.999,True,1.062185,1.096958,1.135862,1.125878
2024-01-26 05:31:41.989625,3115.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:31:41.995000,3115.999,True,1.062323,1.09682,1.135449,1.126015
2024-01-26 05:31:42.997575,3116.999,False,2.304637,6.9e-05,0.0,0.0
2024-01-26 05:31:43.002875,3116.999,True,1.062392,1.096958,1.135724,1.126015
2024-01-26 05:31:43.989325,3117.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:31:43.995275,3117.999,True,1.062323,1.09682,1.135862,1.126153
2024-01-26 05:31:44.997200,3118.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:31:45.002650,3118.999,True,1.062254,1.097027,1.135655,1.125947
2024-01-26 05:31:45.989025,3119.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:31:45.994425,3119.999,True,1.062254,1.09682,1.135724,1.125878
2024-01-26 05:31:46.996850,3120.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:31:47.002200,3120.999,True,1.062392,1.096751,1.135793,1.126084
2024-01-26 05:31:47.989475,3121.999,False,0.285136,6.9e-05,0.0,0.0
2024-01-26 05:31:47.989475,3121.999,True,1.062323,1.09682,1.135587,1.126084
2024-01-26 05:31:48.997250,3122.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:31:48.997250,3122.999,True,1.062116,1.096682,1.135655,1.126084
2024-01-26 05:31:49.988600,3123.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:31:49.993800,3123.999,True,1.062392,1.09682,1.135862,1.125947
2024-01-26 05:31:50.996275,3124.999,False,1.203617,6.9e-05,0.0,0.0
2024-01-26 05:31:50.996950,3124.999,True,1.062323,1.096751,1.135793,1.125947
2024-01-26 05:31:51.988725,3125.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:31:51.988725,3125.999,True,1.062116,1.096751,1.135793,1.126084
2024-01-26 05:31:52.996050,3126.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:31:53.001250,3126.999,True,1.062392,1.096889,1.135793,1.126222
2024-01-26 05:31:53.988450,3127.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:31:53.988475,3127.999,True,1.062392,1.096682,1.135793,1.126153
2024-01-26 05:31:54.996350,3128.999,False,2.304569,6.9e-05,0.0,0.0
2024-01-26 05:31:54.996375,3128.999,True,1.062047,1.096682,1.135862,1.125947
2024-01-26 05:31:55.988150,3129.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:31:55.988150,3129.999,True,1.062323,1.096614,1.135931,1.126015
2024-01-26 05:31:56.995875,3130.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:31:56.995875,3130.999,True,1.062185,1.096889,1.135724,1.125878
2024-01-26 05:31:57.987825,3131.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:31:57.987825,3131.999,True,1.062323,1.09682,1.135862,1.125947
2024-01-26 05:31:58.995675,3132.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:31:58.995675,3132.999,True,1.062323,1.09682,1.135518,1.126153
2024-01-26 05:31:59.987450,3133.999,False,0.285205,6.9e-05,0.0,0.0
2024-01-26 05:31:59.987475,3133.999,True,1.062254,1.097027,1.135655,1.126153
2024-01-26 05:32:00.995225,3134.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:32:00.995225,3134.999,True,1.062254,1.096889,1.135655,1.126015
2024-01-26 05:32:01.987150,3135.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:32:01.987175,3135.999,True,1.062323,1.096889,1.135724,1.126015
2024-01-26 05:32:02.995025,3136.999,False,1.203479,6.9e-05,0.0,0.0
2024-01-26 05:32:02.995025,3136.999,True,1.062185,1.096751,1.135655,1.126153
2024-01-26 05:32:03.986825,3137.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:32:03.986825,3137.999,True,1.062254,1.096682,1.135587,1.126153
2024-01-26 05:32:04.993925,3138.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:32:04.999150,3138.999,True,1.062254,1.09682,1.135587,1.126015
2024-01-26 05:32:05.986400,3139.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:32:05.986425,3139.999,True,1.062116,1.09682,1.135931,1.126015
2024-01-26 05:32:06.994225,3140.999,False,2.304569,6.9e-05,0.0,0.0
2024-01-26 05:32:06.998950,3140.999,True,1.062323,1.09682,1.135724,1.126153
2024-01-26 05:32:07.985625,3141.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:32:08.001800,3141.999,True,1.062185,1.09682,1.135724,1.126015
2024-01-26 05:32:08.993725,3142.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:32:08.993725,3142.999,True,1.062185,1.096751,1.135518,1.125947
2024-01-26 05:32:10.001875,3143.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:32:10.001900,3143.999,True,1.062254,1.096682,1.135793,1.126015
2024-01-26 05:32:10.993600,3144.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:32:10.993600,3144.999,True,1.062254,1.096751,1.135724,1.125947
2024-01-26 05:32:12.001550,3145.999,False,0.285136,6.9e-05,0.0,0.0
2024-01-26 05:32:12.001575,3145.999,True,1.062323,1.09682,1.135724,1.125878
2024-01-26 05:32:12.993375,3146.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:32:12.993400,3146.999,True,1.062185,1.096889,1.135587,1.126084
2024-01-26 05:32:14.001075,3147.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:32:14.001100,3147.999,True,1.062461,1.09682,1.135655,1.126084
2024-01-26 05:32:14.993050,3148.999,False,1.20341,6.9e-05,0.0,0.0
2024-01-26 05:32:14.993050,3148.999,True,1.062323,1.096889,1.135724,1.125947
2024-01-26 05:32:16.000825,3149.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:32:16.000850,3149.999,True,1.062254,1.096889,1.135655,1.125878
2024-01-26 05:32:16.992700,3150.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:32:16.992725,3150.999,True,1.062254,1.096958,1.135587,1.125947
2024-01-26 05:32:18.000400,3151.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:32:18.000400,3151.999,True,1.062116,1.096958,1.135862,1.125947
2024-01-26 05:32:18.992425,3152.999,False,2.3045,6.9e-05,0.0,0.0
2024-01-26 05:32:18.992425,3152.999,True,1.062185,1.096751,1.135724,1.126015
2024-01-26 05:32:20.000250,3153.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:32:20.000250,3153.999,True,1.062323,1.096751,1.135655,1.126015
2024-01-26 05:32:20.992075,3154.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:32:20.992100,3154.999,True,1.062116,1.096751,1.135655,1.125947
2024-01-26 05:32:21.999900,3155.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:32:21.999900,3155.999,True,1.062047,1.096889,1.135587,1.126015
2024-01-26 05:32:22.991725,3156.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:32:22.991750,3156.999,True,1.062254,1.09682,1.135862,1.125878
2024-01-26 05:32:23.999600,3157.999,False,0.285205,6.9e-05,0.0,0.0
2024-01-26 05:32:23.999625,3157.999,True,1.062047,1.09682,1.135793,1.126015
2024-01-26 05:32:24.991425,3158.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:32:24.991425,3158.999,True,1.062116,1.096889,1.135449,1.126084
2024-01-26 05:32:25.998575,3159.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:32:26.003850,3159.999,True,1.062254,1.09682,1.135655,1.126153
2024-01-26 05:32:26.991100,3160.999,False,1.203204,6.9e-05,0.0,0.0
2024-01-26 05:32:26.991125,3160.999,True,1.062185,1.09682,1.135518,1.126015
2024-01-26 05:32:27.998700,3161.999,False,1.419621,6.9e-05,0.0,0.0
2024-01-26 05:32:27.998725,3161.999,True,1.062254,1.096751,1.135587,1.125947
2024-01-26 05:32:28.990700,3162.999,False,1.704206,6.9e-05,0.0,0.0
2024-01-26 05:32:28.990700,3162.999,True,1.062185,1.096751,1.135724,1.125878
2024-01-26 05:32:29.998600,3163.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:32:29.998600,3163.999,True,1.062185,1.096751,1.135587,1.125878
2024-01-26 05:32:30.990350,3164.999,False,2.304637,6.9e-05,0.0,0.0
2024-01-26 05:32:30.990375,3164.999,True,1.062116,1.096958,1.135655,1.126084
2024-01-26 05:32:31.998200,3165.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:32:31.998225,3165.999,True,1.062254,1.096682,1.135793,1.125878
2024-01-26 05:32:32.990050,3166.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:32:32.990075,3166.999,True,1.062116,1.096889,1.135587,1.125947
2024-01-26 05:32:33.997875,3167.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:32:33.997875,3167.999,True,1.062116,1.096958,1.135587,1.126084
2024-01-26 05:32:34.989700,3168.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:32:34.989725,3168.999,True,1.061979,1.096958,1.135518,1.125809
2024-01-26 05:32:35.997525,3169.999,False,0.285136,6.9e-05,0.0,0.0
2024-01-26 05:32:35.997525,3169.999,True,1.062116,1.097027,1.135587,1.125947
2024-01-26 05:32:36.989400,3170.999,False,0.747992,6.9e-05,0.0,0.0
2024-01-26 05:32:36.989425,3170.999,True,1.062116,1.09682,1.135724,1.126084
2024-01-26 05:32:37.997200,3171.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:32:37.997200,3171.999,True,1.062323,1.09682,1.135587,1.125947
2024-01-26 05:32:38.988600,3172.999,False,1.20341,6.9e-05,0.0,0.0
2024-01-26 05:32:38.993750,3172.999,True,1.061979,1.096751,1.135655,1.125947
2024-01-26 05:32:39.996150,3173.999,False,1.419621,6.9e-05,0.0,0.0
2024-01-26 05:32:40.001350,3173.999,True,1.062047,1.096889,1.135793,1.126153
2024-01-26 05:32:40.988575,3174.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:32:40.988575,3174.999,True,1.062185,1.09682,1.135724,1.126222
2024-01-26 05:32:41.995900,3175.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:32:42.001100,3175.999,True,1.062254,1.09682,1.135655,1.125809
2024-01-26 05:32:42.988500,3176.999,False,2.304637,6.9e-05,0.0,0.0
2024-01-26 05:32:42.988525,3176.999,True,1.06191,1.096682,1.135793,1.125878
2024-01-26 05:32:43.996250,3177.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:32:43.996250,3177.999,True,1.062116,1.096958,1.135587,1.126084
2024-01-26 05:32:44.988125,3178.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:32:44.988125,3178.999,True,1.062185,1.096958,1.135793,1.126015
2024-01-26 05:32:45.995925,3179.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:32:45.995925,3179.999,True,1.062116,1.096889,1.135587,1.126015
2024-01-26 05:32:46.987800,3180.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:32:46.987825,3180.999,True,1.062185,1.096889,1.13538,1.12574
2024-01-26 05:32:47.995625,3181.999,False,0.285136,6.9e-05,0.0,0.0
2024-01-26 05:32:47.995650,3181.999,True,1.06191,1.096682,1.135655,1.12574
2024-01-26 05:32:48.986675,3182.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:32:48.992125,3182.999,True,1.062116,1.096889,1.135587,1.125878
2024-01-26 05:32:49.994600,3183.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:32:49.999775,3183.999,True,1.062323,1.096958,1.135449,1.125878
2024-01-26 05:32:50.986375,3184.999,False,1.203479,6.9e-05,0.0,0.0
2024-01-26 05:32:50.991825,3184.999,True,1.061841,1.096958,1.135587,1.125878
2024-01-26 05:32:51.994225,3185.999,False,1.419621,6.9e-05,0.0,0.0
2024-01-26 05:32:51.999700,3185.999,True,1.062116,1.09682,1.135242,1.125947
2024-01-26 05:32:52.986050,3186.999,False,1.704206,6.9e-05,0.0,0.0
2024-01-26 05:32:52.991500,3186.999,True,1.062116,1.096889,1.135449,1.125878
2024-01-26 05:32:53.993900,3187.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:32:53.999375,3187.999,True,1.062116,1.09682,1.135518,1.125947
2024-01-26 05:32:54.985675,3188.999,False,2.3045,6.9e-05,0.0,0.0
2024-01-26 05:32:55.001700,3188.999,True,1.062185,1.096958,1.135724,1.126084
2024-01-26 05:32:55.993650,3189.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:32:55.998850,3189.999,True,1.062254,1.096614,1.135655,1.125947
2024-01-26 05:32:57.001400,3190.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:32:57.006825,3190.999,True,1.062116,1.096889,1.135449,1.126015
2024-01-26 05:32:57.993250,3191.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:32:57.998725,3191.999,True,1.062254,1.096614,1.135587,1.125878
2024-01-26 05:32:59.001800,3192.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:32:59.001800,3192.999,True,1.062185,1.096889,1.135449,1.125809
2024-01-26 05:32:59.993750,3193.999,False,0.285205,6.9e-05,0.0,0.0
2024-01-26 05:32:59.993775,3193.999,True,1.062254,1.096682,1.135655,1.125809
2024-01-26 05:33:01.001450,3194.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:33:01.001450,3194.999,True,1.062185,1.096682,1.135518,1.125878
2024-01-26 05:33:01.993300,3195.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:33:01.993300,3195.999,True,1.062047,1.097027,1.135518,1.12574
2024-01-26 05:33:03.001125,3196.999,False,1.203686,6.9e-05,0.0,0.0
2024-01-26 05:33:03.001125,3196.999,True,1.06191,1.096682,1.135587,1.126015
2024-01-26 05:33:03.992925,3197.999,False,1.419621,6.9e-05,0.0,0.0
2024-01-26 05:33:03.992950,3197.999,True,1.062392,1.096751,1.135724,1.125878
2024-01-26 05:33:05.000800,3198.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:33:05.000825,3198.999,True,1.062185,1.096751,1.135587,1.125878
2024-01-26 05:33:05.992625,3199.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:33:05.992625,3199.999,True,1.062185,1.096751,1.135587,1.125878
2024-01-26 05:33:07.000475,3200.999,False,2.304569,6.9e-05,0.0,0.0
2024-01-26 05:33:07.000475,3200.999,True,1.062254,1.096614,1.136,1.126084
2024-01-26 05:33:07.992300,3201.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:33:07.992300,3201.999,True,1.062185,1.096751,1.135655,1.125947
2024-01-26 05:33:09.000150,3202.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:33:09.000175,3202.999,True,1.062116,1.09682,1.135655,1.125947
2024-01-26 05:33:09.991975,3203.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:33:09.991975,3203.999,True,1.062047,1.09682,1.135793,1.125947
2024-01-26 05:33:10.999800,3204.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:33:10.999825,3204.999,True,1.062254,1.096751,1.135449,1.126015
2024-01-26 05:33:11.991675,3205.999,False,0.285205,6.9e-05,0.0,0.0
2024-01-26 05:33:11.991675,3205.999,True,1.062254,1.09682,1.135655,1.126015
2024-01-26 05:33:12.999375,3206.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:33:12.999375,3206.999,True,1.062185,1.096682,1.135724,1.125878
2024-01-26 05:33:13.991175,3207.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:33:13.991175,3207.999,True,1.062116,1.09682,1.135724,1.125947
2024-01-26 05:33:14.998575,3208.999,False,1.203342,6.9e-05,0.0,0.0
2024-01-26 05:33:15.003725,3208.999,True,1.062254,1.096682,1.135587,1.125878
2024-01-26 05:33:15.990850,3209.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:33:15.990850,3209.999,True,1.062185,1.096751,1.135449,1.125947
2024-01-26 05:33:16.998575,3210.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:33:16.998575,3210.999,True,1.062254,1.096614,1.135518,1.12574
2024-01-26 05:33:17.990650,3211.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:33:17.990675,3211.999,True,1.062254,1.09682,1.135587,1.125947
2024-01-26 05:33:18.998375,3212.999,False,2.304569,6.9e-05,0.0,0.0
2024-01-26 05:33:18.998625,3212.999,True,1.062185,1.096682,1.135587,1.125809
2024-01-26 05:33:19.990325,3213.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:33:19.990350,3213.999,True,1.062323,1.096614,1.135449,1.125878
2024-01-26 05:33:20.998175,3214.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:33:20.998200,3214.999,True,1.062116,1.09682,1.135655,1.125947
2024-01-26 05:33:21.990000,3215.999,False,3.102412,6.9e-05,0.0,0.0
2024-01-26 05:33:21.990025,3215.999,True,1.062185,1.096889,1.135587,1.126015
2024-01-26 05:33:22.997800,3216.999,False,0.18371,6.9e-05,0.0,0.0
2024-01-26 05:33:22.997825,3216.999,True,1.062116,1.096751,1.135587,1.125671
2024-01-26 05:33:23.989525,3217.999,False,0.285136,6.9e-05,0.0,0.0
2024-01-26 05:33:23.989525,3217.999,True,1.062047,1.096751,1.135449,1.126015
2024-01-26 05:33:24.997600,3218.999,False,0.74806,6.9e-05,0.0,0.0
2024-01-26 05:33:24.997600,3218.999,True,1.062185,1.096751,1.135518,1.125947
2024-01-26 05:33:25.989275,3219.999,False,1.030718,6.9e-05,0.0,0.0
2024-01-26 05:33:25.989300,3219.999,True,1.062254,1.096614,1.135518,1.125878
2024-01-26 05:33:26.997225,3220.999,False,1.203548,6.9e-05,0.0,0.0
2024-01-26 05:33:26.997225,3220.999,True,1.062116,1.096751,1.135449,1.125809
2024-01-26 05:33:27.988700,3221.999,False,1.41969,6.9e-05,0.0,0.0
2024-01-26 05:33:27.988725,3221.999,True,1.06191,1.096751,1.135587,1.125947
2024-01-26 05:33:28.996775,3222.999,False,1.704275,6.9e-05,0.0,0.0
2024-01-26 05:33:28.996775,3222.999,True,1.062047,1.096614,1.135587,1.126015
2024-01-26 05:33:29.987975,3223.999,False,1.974469,6.9e-05,0.0,0.0
2024-01-26 05:33:29.993400,3223.999,True,1.062185,1.096889,1.135518,1.12574
2024-01-26 05:33:30.996400,3224.999,False,2.304431,6.9e-05,0.0,0.0
2024-01-26 05:33:30.996425,3224.999,True,1.062254,1.096614,1.135724,1.126015
2024-01-26 05:33:31.988400,3225.999,False,2.538338,6.9e-05,0.0,0.0
2024-01-26 05:33:31.988450,3225.999,True,1.062116,1.096682,1.135449,1.125947
2024-01-26 05:33:32.996075,3226.999,False,2.820375,6.9e-05,0.0,0.0
2024-01-26 05:33:32.996075,3226.999,True,1.062185,1.09682,1.135587,1.126084
2024-01-26 05:33:33.988050,3227.999,False,3.102412,6.9e-05,0.0,0.0
