Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,x_val,x_val_lin,x_mcp,x_mcp_lin,v1_shift,v3_shift,y_val,y_val_lin,y_mcp,y_mcp_lin,v4_shift,v2_shift
2024-01-26 05:13:14.988100+00:00,2008.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:13:15.995900+00:00,2009.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.542,3.121,1.127,1.098
2024-01-26 05:13:16.987750+00:00,2010.999,True,1.063,1.098,1.137,1.128,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.547,3.117,1.128,1.098
2024-01-26 05:13:17.995600+00:00,2011.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.68,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:13:18.987400+00:00,2012.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.569,40.66,0.004,1.137,0.493,0.604,-5.546,3.116,1.127,1.098
2024-01-26 05:13:19.999775+00:00,2013.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:13:20.987075+00:00,2014.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.541,3.122,1.127,1.098
2024-01-26 05:13:21.994925+00:00,2015.999,True,1.063,1.098,1.137,1.128,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.544,3.12,1.128,1.098
2024-01-26 05:13:22.986750+00:00,2016.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:13:23.999175+00:00,2017.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.546,3.119,1.127,1.098
2024-01-26 05:13:24.986350+00:00,2018.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.665,0.004,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:13:25.994350+00:00,2019.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:13:26.986000+00:00,2020.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.545,3.12,1.127,1.098
2024-01-26 05:13:27.993850+00:00,2021.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.542,3.121,1.127,1.098
2024-01-26 05:13:28.985700+00:00,2022.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.544,3.119,1.127,1.098
2024-01-26 05:13:29.993625+00:00,2023.999,True,1.063,1.098,1.137,1.128,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.547,3.116,1.128,1.098
2024-01-26 05:13:30.985375+00:00,2024.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.542,3.12,1.127,1.098
2024-01-26 05:13:31.993025+00:00,2025.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.665,0.004,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:13:32.984875+00:00,2026.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.665,0.004,1.137,0.493,0.604,-5.547,3.116,1.127,1.098
2024-01-26 05:13:33.992825+00:00,2027.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:13:34.984600+00:00,2028.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:13:35.997300+00:00,2029.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.542,3.122,1.127,1.098
2024-01-26 05:13:36.989075+00:00,2030.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.542,3.121,1.127,1.098
2024-01-26 05:13:37.996925+00:00,2031.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.665,0.004,1.137,0.493,0.604,-5.545,3.118,1.127,1.098
2024-01-26 05:13:38.984100+00:00,2032.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:13:39.991925+00:00,2033.999,True,1.063,1.098,1.137,1.128,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.547,3.116,1.128,1.098
2024-01-26 05:13:40.983775+00:00,2034.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:13:41.991625+00:00,2035.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.669,0.003,1.137,0.493,0.604,-5.549,3.115,1.127,1.098
2024-01-26 05:13:42.983450+00:00,2036.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.574,40.665,0.004,1.137,0.493,0.604,-5.547,3.116,1.127,1.098
2024-01-26 05:13:43.991250+00:00,2037.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.569,40.661,0.004,1.137,0.493,0.604,-5.545,3.117,1.127,1.098
2024-01-26 05:13:44.983125+00:00,2038.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:13:45.990950+00:00,2039.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:13:46.982825+00:00,2040.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:13:47.990475+00:00,2041.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.569,40.66,0.004,1.137,0.493,0.604,-5.549,3.114,1.127,1.098
2024-01-26 05:13:48.982450+00:00,2042.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:13:49.990300+00:00,2043.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.68,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:13:50.981950+00:00,2044.999,True,1.063,1.098,1.137,1.128,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.546,3.118,1.128,1.098
2024-01-26 05:13:51.989775+00:00,2045.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.547,3.116,1.127,1.098
2024-01-26 05:13:52.981625+00:00,2046.999,True,1.064,1.098,1.137,1.128,0.997,1.062,35.573,40.665,0.004,1.137,0.493,0.604,-5.55,3.113,1.128,1.098
2024-01-26 05:13:53.989600+00:00,2047.999,True,1.064,1.098,1.137,1.128,0.997,1.062,35.573,40.665,0.004,1.137,0.493,0.604,-5.55,3.113,1.128,1.098
2024-01-26 05:13:54.986150+00:00,2048.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.546,3.119,1.127,1.098
2024-01-26 05:13:55.993950+00:00,2049.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.541,3.122,1.127,1.098
2024-01-26 05:13:56.985800+00:00,2050.999,True,1.063,1.098,1.137,1.128,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.548,3.116,1.128,1.098
2024-01-26 05:13:57.988650+00:00,2051.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.569,40.66,0.004,1.137,0.493,0.604,-5.546,3.116,1.127,1.098
2024-01-26 05:13:58.996325+00:00,2052.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:13:59.988625+00:00,2053.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.543,3.12,1.127,1.098
2024-01-26 05:14:00.996375+00:00,2054.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.547,3.117,1.127,1.098
2024-01-26 05:14:01.988150+00:00,2055.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.669,0.003,1.137,0.493,0.604,-5.549,3.115,1.127,1.098
2024-01-26 05:14:03.000725+00:00,2056.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.569,40.661,0.004,1.137,0.493,0.604,-5.545,3.117,1.127,1.098
2024-01-26 05:14:03.987900+00:00,2057.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.669,0.003,1.137,0.493,0.604,-5.55,3.114,1.127,1.098
2024-01-26 05:14:04.995850+00:00,2058.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:14:05.987650+00:00,2059.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.564,40.657,0.004,1.137,0.493,0.604,-5.541,3.121,1.127,1.098
2024-01-26 05:14:07.000025+00:00,2060.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.569,40.661,0.004,1.137,0.493,0.604,-5.544,3.119,1.127,1.098
2024-01-26 05:14:07.987275+00:00,2061.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.544,3.119,1.127,1.098
2024-01-26 05:14:08.999800+00:00,2062.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:14:09.986925+00:00,2063.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:14:10.994950+00:00,2064.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.569,40.662,0.004,1.137,0.493,0.604,-5.539,3.124,1.127,1.098
2024-01-26 05:14:11.986675+00:00,2065.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:14:12.994600+00:00,2066.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.569,40.661,0.004,1.137,0.493,0.604,-5.54,3.122,1.127,1.098
2024-01-26 05:14:13.986350+00:00,2067.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:14:14.998800+00:00,2068.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.68,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:14:15.990500+00:00,2069.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.544,3.121,1.127,1.098
2024-01-26 05:14:16.993800+00:00,2070.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.597,40.689,0.003,1.137,0.493,0.604,-5.544,3.122,1.127,1.098
2024-01-26 05:14:17.985500+00:00,2071.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.542,3.12,1.127,1.098
2024-01-26 05:14:18.993600+00:00,2072.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.547,3.117,1.127,1.098
2024-01-26 05:14:19.985350+00:00,2073.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:14:20.993200+00:00,2074.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.597,40.689,0.003,1.137,0.493,0.604,-5.545,3.121,1.127,1.098
2024-01-26 05:14:21.989675+00:00,2075.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:14:22.997500+00:00,2076.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.569,40.661,0.004,1.137,0.493,0.604,-5.541,3.121,1.127,1.098
2024-01-26 05:14:23.989375+00:00,2077.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:14:24.997200+00:00,2078.999,True,1.063,1.098,1.137,1.128,0.997,1.062,35.592,40.683,0.003,1.137,0.493,0.604,-5.55,3.115,1.128,1.098
2024-01-26 05:14:25.989075+00:00,2079.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.684,0.003,1.137,0.493,0.604,-5.547,3.118,1.127,1.098
2024-01-26 05:14:26.996775+00:00,2080.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:14:27.988700+00:00,2081.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.541,3.122,1.127,1.098
2024-01-26 05:14:28.996550+00:00,2082.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.68,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:14:29.988350+00:00,2083.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:14:30.996125+00:00,2084.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.547,3.116,1.127,1.098
2024-01-26 05:14:31.988050+00:00,2085.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.542,3.122,1.127,1.098
2024-01-26 05:14:32.995875+00:00,2086.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.542,3.121,1.127,1.098
2024-01-26 05:14:33.987700+00:00,2087.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.684,0.003,1.137,0.493,0.604,-5.544,3.121,1.127,1.098
2024-01-26 05:14:34.995575+00:00,2088.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:14:35.987400+00:00,2089.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:14:36.995250+00:00,2090.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:14:37.986950+00:00,2091.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.684,0.003,1.137,0.493,0.604,-5.544,3.121,1.127,1.098
2024-01-26 05:14:38.994825+00:00,2092.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.68,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:14:39.986725+00:00,2093.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.542,3.121,1.127,1.098
2024-01-26 05:14:40.994475+00:00,2094.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.542,3.122,1.127,1.098
2024-01-26 05:14:41.986400+00:00,2095.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:14:42.994225+00:00,2096.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:14:43.986075+00:00,2097.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:14:44.993950+00:00,2098.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.54,3.124,1.127,1.098
2024-01-26 05:14:45.996275+00:00,2099.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:14:46.993725+00:00,2100.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.545,3.118,1.127,1.098
2024-01-26 05:14:48.001450+00:00,2101.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.68,0.003,1.137,0.493,0.604,-5.54,3.125,1.127,1.098
2024-01-26 05:14:48.993150+00:00,2102.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.543,3.121,1.127,1.098
2024-01-26 05:14:50.001025+00:00,2103.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.543,3.121,1.127,1.098
2024-01-26 05:14:50.992900+00:00,2104.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.676,0.003,1.137,0.494,0.604,-5.536,3.128,1.127,1.098
2024-01-26 05:14:52.000775+00:00,2105.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.597,40.689,0.003,1.137,0.493,0.604,-5.544,3.122,1.127,1.098
2024-01-26 05:14:52.992600+00:00,2106.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.597,40.688,0.003,1.137,0.493,0.604,-5.547,3.118,1.127,1.098
2024-01-26 05:14:54.000375+00:00,2107.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:14:54.992250+00:00,2108.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.544,3.121,1.127,1.098
2024-01-26 05:14:56.000050+00:00,2109.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:14:56.991925+00:00,2110.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:14:57.999775+00:00,2111.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.545,3.12,1.127,1.098
2024-01-26 05:14:58.991625+00:00,2112.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.545,3.12,1.127,1.098
2024-01-26 05:14:59.999450+00:00,2113.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.671,0.003,1.137,0.493,0.604,-5.54,3.123,1.127,1.098
2024-01-26 05:15:00.991275+00:00,2114.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:15:01.999075+00:00,2115.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.546,3.117,1.127,1.098
2024-01-26 05:15:02.990975+00:00,2116.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:15:03.998725+00:00,2117.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.684,0.003,1.137,0.493,0.604,-5.545,3.12,1.127,1.098
2024-01-26 05:15:04.990575+00:00,2118.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.544,3.121,1.127,1.098
2024-01-26 05:15:05.998500+00:00,2119.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.685,0.003,1.137,0.493,0.604,-5.541,3.124,1.127,1.098
2024-01-26 05:15:06.990200+00:00,2120.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:15:07.998175+00:00,2121.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.597,40.689,0.003,1.137,0.493,0.604,-5.543,3.123,1.127,1.098
2024-01-26 05:15:08.989875+00:00,2122.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.685,0.003,1.137,0.493,0.604,-5.541,3.124,1.127,1.098
2024-01-26 05:15:09.997850+00:00,2123.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:15:10.989525+00:00,2124.999,True,1.063,1.098,1.136,1.127,0.997,1.062,35.602,40.694,0.003,1.136,0.493,0.604,-5.542,3.124,1.127,1.098
2024-01-26 05:15:11.997500+00:00,2125.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.549,3.116,1.127,1.098
2024-01-26 05:15:12.989350+00:00,2126.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.597,40.689,0.003,1.137,0.493,0.604,-5.545,3.121,1.127,1.098
2024-01-26 05:15:13.997075+00:00,2127.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.597,40.689,0.003,1.137,0.493,0.604,-5.544,3.122,1.127,1.098
2024-01-26 05:15:14.988975+00:00,2128.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.685,0.003,1.137,0.493,0.604,-5.541,3.124,1.127,1.098
2024-01-26 05:15:15.996725+00:00,2129.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.547,3.117,1.127,1.098
2024-01-26 05:15:16.988650+00:00,2130.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:15:17.996500+00:00,2131.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:15:18.988200+00:00,2132.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:15:19.996150+00:00,2133.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:15:20.988025+00:00,2134.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.542,3.121,1.127,1.098
2024-01-26 05:15:21.995775+00:00,2135.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.684,0.003,1.137,0.493,0.604,-5.546,3.119,1.127,1.098
2024-01-26 05:15:22.987675+00:00,2136.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.545,3.12,1.127,1.098
2024-01-26 05:15:23.995475+00:00,2137.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.665,0.004,1.137,0.493,0.604,-5.544,3.119,1.127,1.098
2024-01-26 05:15:24.987325+00:00,2138.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:15:25.995200+00:00,2139.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.684,0.003,1.137,0.493,0.604,-5.542,3.123,1.127,1.098
2024-01-26 05:15:26.986975+00:00,2140.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.544,3.12,1.127,1.098
2024-01-26 05:15:27.994825+00:00,2141.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.671,0.003,1.137,0.494,0.604,-5.538,3.126,1.127,1.098
2024-01-26 05:15:28.986700+00:00,2142.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.542,3.121,1.127,1.098
2024-01-26 05:15:29.994525+00:00,2143.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.541,3.123,1.127,1.098
2024-01-26 05:15:30.986325+00:00,2144.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.684,0.003,1.137,0.493,0.604,-5.544,3.121,1.127,1.098
2024-01-26 05:15:31.994175+00:00,2145.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.674,0.003,1.137,0.493,0.604,-5.547,3.117,1.127,1.098
2024-01-26 05:15:32.985975+00:00,2146.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.597,40.689,0.003,1.137,0.493,0.604,-5.541,3.124,1.127,1.098
2024-01-26 05:15:33.993900+00:00,2147.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.592,40.684,0.003,1.137,0.493,0.604,-5.545,3.12,1.127,1.098
2024-01-26 05:15:35.001500+00:00,2148.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.68,0.003,1.137,0.493,0.604,-5.54,3.124,1.127,1.098
2024-01-26 05:15:35.993475+00:00,2149.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.546,3.118,1.127,1.098
2024-01-26 05:15:37.001225+00:00,2150.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.542,3.122,1.127,1.098
2024-01-26 05:15:37.988525+00:00,2151.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.545,3.119,1.127,1.098
2024-01-26 05:15:38.996175+00:00,2152.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.542,3.12,1.127,1.098
2024-01-26 05:15:39.988150+00:00,2153.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.541,3.122,1.127,1.098
2024-01-26 05:15:40.995875+00:00,2154.999,True,1.064,1.098,1.137,1.127,0.997,1.062,35.573,40.666,0.004,1.137,0.493,0.604,-5.539,3.124,1.127,1.098
2024-01-26 05:15:41.987825+00:00,2155.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.588,40.679,0.003,1.137,0.493,0.604,-5.544,3.121,1.127,1.098
2024-01-26 05:15:43.000275+00:00,2156.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.578,40.67,0.003,1.137,0.493,0.604,-5.542,3.121,1.127,1.098
2024-01-26 05:15:43.987375+00:00,2157.999,True,1.063,1.098,1.137,1.127,0.997,1.062,35.583,40.675,0.003,1.137,0.493,0.604,-5.542,3.122,1.127,1.098
