epoch_utc,epoch_mjd,earth_ra,earth_dec,sun_ra,sun_dec,sco_ra,sco_dec,mp_az,mp_el,mp_ra,mp_dec
Jul 08 2024 15:01:00.000000000,60499.62612,321.5762167,-19.33258441,107.9137621,22.4043253,244.9821643,-15.64058993,248.0316623,37.56815619,332.0360768,-15.73414801
Jul 08 2024 15:02:00.000000000,60499.62682,321.584689,-19.32946467,107.9144538,22.40424763,244.9821644,-15.6405899,248.0326987,37.56795651,332.0442365,-15.73070335
Jul 08 2024 15:03:00.000000000,60499.62751,321.5931609,-19.32634457,107.9151455,22.40416995,244.9821646,-15.64058987,248.0337353,37.56775676,332.0523957,-15.72725844
Jul 08 2024 15:04:00.000000000,60499.62821,321.6016324,-19.32322413,107.9158371,22.40409227,244.9821647,-15.64058985,248.034772,37.56755692,332.0605546,-15.72381327
Jul 08 2024 15:05:00.000000000,60499.6289,321.6101034,-19.32010334,107.9165288,22.40401459,244.9821648,-15.64058982,248.035809,37.56735701,332.0687131,-15.72036785
Jul 08 2024 15:06:00.000000000,60499.62959,321.6185739,-19.31698219,107.9172205,22.40393691,244.982165,-15.64058979,248.0368461,37.56715702,332.0768712,-15.71692216
Jul 08 2024 15:07:00.000000000,60499.63029,321.6270441,-19.3138607,107.9179122,22.40385922,244.9821651,-15.64058976,248.0378834,37.56695696,332.0850289,-15.71347622
Jul 08 2024 15:08:00.000000000,60499.63098,321.6355138,-19.31073886,107.9186039,22.40378153,244.9821652,-15.64058973,248.0389209,37.56675682,332.0931862,-15.71003003
Jul 08 2024 15:09:00.000000000,60499.63168,321.643983,-19.30761667,107.9192955,22.40370384,244.9821653,-15.6405897,248.0399586,37.5665566,332.1013432,-15.70658357
Jul 08 2024 15:10:00.000000000,60499.63237,321.6524519,-19.30449413,107.9199872,22.40362615,244.9821655,-15.64058968,248.0409965,37.56635631,332.1094998,-15.70313686
Jul 08 2024 15:11:00.000000000,60499.63307,321.6609203,-19.30137124,107.9206789,22.40354845,244.9821656,-15.64058965,248.0420346,37.56615594,332.1176559,-15.69968989
Jul 08 2024 15:12:00.000000000,60499.63376,321.6693882,-19.298248,107.9213706,22.40347075,244.9821657,-15.64058962,248.0430728,37.56595549,332.1258117,-15.69624267
Jul 08 2024 15:13:00.000000000,60499.63446,321.6778557,-19.29512441,107.9220623,22.40339304,244.9821659,-15.64058959,248.0441113,37.56575496,332.1339671,-15.69279519
Jul 08 2024 15:14:00.000000000,60499.63515,321.6863228,-19.29200048,107.922754,22.40331534,244.982166,-15.64058956,248.0451499,37.56555436,332.1421222,-15.68934745
Jul 08 2024 15:15:00.000000000,60499.63584,321.6947895,-19.28887619,107.9234457,22.40323763,244.9821661,-15.64058953,248.0461887,37.56535369,332.1502768,-15.68589946
Jul 08 2024 15:16:00.000000000,60499.63654,321.7032557,-19.28575156,107.9241374,22.40315991,244.9821663,-15.6405895,248.0472277,37.56515293,332.1584311,-15.68245121
Jul 08 2024 15:17:00.000000000,60499.63723,321.7117215,-19.28262657,107.9248291,22.4030822,244.9821664,-15.64058948,248.0482669,37.5649521,332.1665849,-15.6790027
Jul 08 2024 15:18:00.000000000,60499.63793,321.7201868,-19.27950124,107.9255207,22.40300448,244.9821665,-15.64058945,248.0493063,37.56475119,332.1747384,-15.67555394
Jul 08 2024 15:19:00.000000000,60499.63862,321.7286517,-19.27637556,107.9262124,22.40292676,244.9821666,-15.64058942,248.0503459,37.56455021,332.1828915,-15.67210492
Jul 08 2024 15:20:00.000000000,60499.63932,321.7371162,-19.27324954,107.9269041,22.40284903,244.9821668,-15.64058939,248.0513856,37.56434914,332.1910442,-15.66865565
Jul 08 2024 15:21:00.000000000,60499.64001,321.7455802,-19.27012316,107.9275958,22.40277131,244.9821669,-15.64058936,248.0524256,37.56414801,332.1991966,-15.66520612
Jul 08 2024 15:22:00.000000000,60499.64071,321.7540438,-19.26699644,107.9282875,22.40269358,244.982167,-15.64058933,248.0534657,37.56394679,332.2073485,-15.66175633
Jul 08 2024 15:23:00.000000000,60499.6414,321.762507,-19.26386936,107.9289792,22.40261584,244.9821672,-15.64058931,248.054506,37.5637455,332.2155001,-15.65830629
Jul 08 2024 15:24:00.000000000,60499.64209,321.7709698,-19.26074194,107.9296709,22.40253811,244.9821673,-15.64058928,248.0555465,37.56354413,332.2236513,-15.65485599
Jul 08 2024 15:25:00.000000000,60499.64279,321.7794321,-19.25761418,107.9303626,22.40246037,244.9821674,-15.64058925,248.0565872,37.56334268,332.2318021,-15.65140544
Jul 08 2024 15:26:00.000000000,60499.64348,321.7878939,-19.25448606,107.9310543,22.40238263,244.9821675,-15.64058922,248.0576281,37.56314116,332.2399525,-15.64795464
Jul 08 2024 15:27:00.000000000,60499.64418,321.7963554,-19.2513576,107.931746,22.40230488,244.9821677,-15.64058919,248.0586691,37.56293956,332.2481025,-15.64450357
Jul 08 2024 15:28:00.000000000,60499.64487,321.8048164,-19.24822879,107.9324377,22.40222714,244.9821678,-15.64058916,248.0597104,37.56273789,332.2562522,-15.64105225
Jul 08 2024 15:29:00.000000000,60499.64557,321.8132769,-19.24509963,107.9331294,22.40214939,244.9821679,-15.64058913,248.0607518,37.56253613,332.2644014,-15.63760068
Jul 08 2024 15:30:00.000000000,60499.64626,321.8217371,-19.24197013,107.9338211,22.40207163,244.9821681,-15.64058911,248.0617934,37.5623343,332.2725503,-15.63414885
Jul 08 2024 15:31:00.000000000,60499.64696,321.8301968,-19.23884027,107.9345128,22.40199388,244.9821682,-15.64058908,248.0628352,37.5621324,332.2806988,-15.63069677
Jul 08 2024 15:32:00.000000000,60499.64765,321.838656,-19.23571007,107.9352045,22.40191612,244.9821683,-15.64058905,248.0638772,37.56193041,332.2888469,-15.62724443
Jul 08 2024 15:33:00.000000000,60499.64834,321.8471148,-19.23257953,107.9358962,22.40183836,244.9821685,-15.64058902,248.0649194,37.56172836,332.2969947,-15.62379184
Jul 08 2024 15:34:00.000000000,60499.64904,321.8555732,-19.22944863,107.936588,22.40176059,244.9821686,-15.64058899,248.0659618,37.56152622,332.305142,-15.62033899
Jul 08 2024 15:35:00.000000000,60499.64973,321.8640312,-19.22631739,107.9372797,22.40168282,244.9821687,-15.64058896,248.0670043,37.561324,332.313289,-15.61688589
Jul 08 2024 15:36:00.000000000,60499.65043,321.8724887,-19.2231858,107.9379714,22.40160505,244.9821688,-15.64058893,248.0680471,37.56112171,332.3214356,-15.61343253
Jul 08 2024 15:37:00.000000000,60499.65112,321.8809458,-19.22005387,107.9386631,22.40152728,244.982169,-15.6405889,248.06909,37.56091935,332.3295818,-15.60997892
Jul 08 2024 15:38:00.000000000,60499.65182,321.8894025,-19.21692159,107.9393548,22.4014495,244.9821691,-15.64058888,248.0701331,37.5607169,332.3377276,-15.60652506
Jul 08 2024 15:39:00.000000000,60499.65251,321.8978587,-19.21378896,107.9400465,22.40137172,244.9821692,-15.64058885,248.0711764,37.56051438,332.345873,-15.60307094
Jul 08 2024 15:40:00.000000000,60499.65321,321.9063145,-19.21065599,107.9407382,22.40129394,244.9821694,-15.64058882,248.0722199,37.56031178,332.3540181,-15.59961657
Jul 08 2024 15:41:00.000000000,60499.6539,321.9147698,-19.20752267,107.9414299,22.40121616,244.9821695,-15.64058879,248.0732636,37.56010911,332.3621628,-15.59616194
Jul 08 2024 15:42:00.000000000,60499.65459,321.9232248,-19.204389,107.9421216,22.40113837,244.9821696,-15.64058876,248.0743074,37.55990636,332.3703071,-15.59270706
Jul 08 2024 15:43:00.000000000,60499.65529,321.9316793,-19.20125499,107.9428134,22.40106058,244.9821697,-15.64058873,248.0753515,37.55970353,332.378451,-15.58925192
Jul 08 2024 15:44:00.000000000,60499.65598,321.9401333,-19.19812063,107.9435051,22.40098278,244.9821699,-15.6405887,248.0763957,37.55950062,332.3865945,-15.58579653
Jul 08 2024 15:45:00.000000000,60499.65668,321.9485869,-19.19498593,107.9441968,22.40090499,244.98217,-15.64058867,248.0774401,37.55929764,332.3947376,-15.58234089
Jul 08 2024 15:46:00.000000000,60499.65737,321.9570401,-19.19185088,107.9448885,22.40082719,244.9821701,-15.64058865,248.0784847,37.55909458,332.4028804,-15.57888499
Jul 08 2024 15:47:00.000000000,60499.65807,321.9654929,-19.18871548,107.9455802,22.40074939,244.9821703,-15.64058862,248.0795295,37.55889145,332.4110228,-15.57542884
Jul 08 2024 15:48:00.000000000,60499.65876,321.9739452,-19.18557974,107.946272,22.40067158,244.9821704,-15.64058859,248.0805745,37.55868823,332.4191648,-15.57197244
Jul 08 2024 15:49:00.000000000,60499.65946,321.9823971,-19.18244365,107.9469637,22.40059377,244.9821705,-15.64058856,248.0816197,37.55848494,332.4273064,-15.56851578
Jul 08 2024 15:50:00.000000000,60499.66015,321.9908485,-19.17930722,107.9476554,22.40051596,244.9821706,-15.64058853,248.082665,37.55828158,332.4354476,-15.56505887
Jul 08 2024 15:51:00.000000000,60499.66084,321.9992996,-19.17617044,107.9483471,22.40043815,244.9821708,-15.6405885,248.0837105,37.55807813,332.4435885,-15.56160171
Jul 08 2024 15:52:00.000000000,60499.66154,322.0077502,-19.17303332,107.9490389,22.40036033,244.9821709,-15.64058847,248.0847563,37.55787461,332.451729,-15.55814429
Jul 08 2024 15:53:00.000000000,60499.66223,322.0162003,-19.16989585,107.9497306,22.40028251,244.982171,-15.64058844,248.0858022,37.55767102,332.459869,-15.55468662
Jul 08 2024 15:54:00.000000000,60499.66293,322.02465,-19.16675804,107.9504223,22.40020469,244.9821712,-15.64058841,248.0868483,37.55746734,332.4680088,-15.5512287
Jul 08 2024 15:55:00.000000000,60499.66362,322.0330993,-19.16361988,107.951114,22.40012686,244.9821713,-15.64058839,248.0878945,37.55726359,332.4761481,-15.54777053
Jul 08 2024 15:56:00.000000000,60499.66432,322.0415482,-19.16048138,107.9518058,22.40004903,244.9821714,-15.64058836,248.088941,37.55705976,332.484287,-15.5443121
Jul 08 2024 15:57:00.000000000,60499.66501,322.0499966,-19.15734253,107.9524975,22.3999712,244.9821715,-15.64058833,248.0899877,37.55685586,332.4924256,-15.54085342
Jul 08 2024 15:58:00.000000000,60499.66571,322.0584446,-19.15420334,107.9531892,22.39989337,244.9821717,-15.6405883,248.0910345,37.55665188,332.5005638,-15.53739448
Jul 08 2024 15:59:00.000000000,60499.6664,322.0668921,-19.1510638,107.953881,22.39981553,244.9821718,-15.64058827,248.0920815,37.55644782,332.5087016,-15.5339353
Jul 08 2024 16:00:00.000000000,60499.66709,322.0753393,-19.14792392,107.9545727,22.39973769,244.9821719,-15.64058824,248.0931287,37.55624368,332.516839,-15.53047586
Jul 08 2024 16:01:00.000000000,60499.66779,322.083786,-19.14478369,107.9552644,22.39965985,244.982172,-15.64058821,248.0941761,37.55603947,332.524976,-15.52701617
Jul 08 2024 16:02:00.000000000,60499.66848,322.0922322,-19.14164312,107.9559562,22.399582,244.9821722,-15.64058818,248.0952237,37.55583518,332.5331127,-15.52355623
Jul 08 2024 16:03:00.000000000,60499.66918,322.1006781,-19.13850221,107.9566479,22.39950415,244.9821723,-15.64058815,248.0962715,37.55563081,332.541249,-15.52009603
Jul 08 2024 16:04:00.000000000,60499.66987,322.1091234,-19.13536095,107.9573396,22.3994263,244.9821724,-15.64058812,248.0973194,37.55542637,332.5493849,-15.51663559
Jul 08 2024 16:05:00.000000000,60499.67057,322.1175684,-19.13221934,107.9580314,22.39934844,244.9821726,-15.64058809,248.0983676,37.55522185,332.5575204,-15.51317489
Jul 08 2024 16:06:00.000000000,60499.67126,322.1260129,-19.1290774,107.9587231,22.39927059,244.9821727,-15.64058807,248.0994159,37.55501725,332.5656555,-15.50971394
Jul 08 2024 16:07:00.000000000,60499.67196,322.134457,-19.12593511,107.9594148,22.39919273,244.9821728,-15.64058804,248.1004644,37.55481258,332.5737903,-15.50625273
Jul 08 2024 16:08:00.000000000,60499.67265,322.1429007,-19.12279247,107.9601066,22.39911486,244.9821729,-15.64058801,248.1015131,37.55460783,332.5819246,-15.50279128
Jul 08 2024 16:09:00.000000000,60499.67334,322.1513439,-19.11964949,107.9607983,22.399037,244.9821731,-15.64058798,248.102562,37.554403,332.5900586,-15.49932957
Jul 08 2024 16:10:00.000000000,60499.67404,322.1597867,-19.11650617,107.9614901,22.39895913,244.9821732,-15.64058795,248.103611,37.55419809,332.5981922,-15.49586762
Jul 08 2024 16:11:00.000000000,60499.67473,322.1682291,-19.11336251,107.9621818,22.39888125,244.9821733,-15.64058792,248.1046603,37.55399311,332.6063255,-15.49240541
Jul 08 2024 16:12:00.000000000,60499.67543,322.176671,-19.1102185,107.9628736,22.39880338,244.9821735,-15.64058789,248.1057097,37.55378805,332.6144583,-15.48894295
Jul 08 2024 16:13:00.000000000,60499.67612,322.1851125,-19.10707414,107.9635653,22.3987255,244.9821736,-15.64058786,248.1067593,37.55358292,332.6225908,-15.48548024
Jul 08 2024 16:14:00.000000000,60499.67682,322.1935536,-19.10392945,107.964257,22.39864762,244.9821737,-15.64058783,248.1078091,37.5533777,332.6307229,-15.48201727
Jul 08 2024 16:15:00.000000000,60499.67751,322.2019943,-19.10078441,107.9649488,22.39856974,244.9821738,-15.6405878,248.1088591,37.55317241,332.6388546,-15.47855406
Jul 08 2024 16:16:00.000000000,60499.67821,322.2104345,-19.09763903,107.9656405,22.39849185,244.982174,-15.64058777,248.1099093,37.55296705,332.6469859,-15.4750906
Jul 08 2024 16:17:00.000000000,60499.6789,322.2188742,-19.09449331,107.9663323,22.39841396,244.9821741,-15.64058774,248.1109597,37.5527616,332.6551169,-15.47162688
Jul 08 2024 16:18:00.000000000,60499.67959,322.2273136,-19.09134724,107.967024,22.39833607,244.9821742,-15.64058772,248.1120102,37.55255608,332.6632475,-15.46816291
Jul 08 2024 16:19:00.000000000,60499.68029,322.2357525,-19.08820083,107.9677158,22.39825817,244.9821743,-15.64058769,248.1130609,37.55235048,332.6713777,-15.4646987
Jul 08 2024 16:20:00.000000000,60499.68098,322.244191,-19.08505408,107.9684075,22.39818027,244.9821745,-15.64058766,248.1141118,37.55214481,332.6795075,-15.46123423
Jul 08 2024 16:21:00.000000000,60499.68168,322.252629,-19.08190698,107.9690993,22.39810237,244.9821746,-15.64058763,248.1151629,37.55193906,332.6876369,-15.45776951
Jul 08 2024 16:22:00.000000000,60499.68237,322.2610667,-19.07875954,107.9697911,22.39802447,244.9821747,-15.6405876,248.1162142,37.55173323,332.695766,-15.45430454
Jul 08 2024 16:23:00.000000000,60499.68307,322.2695038,-19.07561176,107.9704828,22.39794656,244.9821748,-15.64058757,248.1172657,37.55152732,332.7038946,-15.45083932
Jul 08 2024 16:24:00.000000000,60499.68376,322.2779406,-19.07246364,107.9711746,22.39786865,244.982175,-15.64058754,248.1183174,37.55132134,332.7120229,-15.44737385
Jul 08 2024 16:25:00.000000000,60499.68446,322.2863769,-19.06931518,107.9718663,22.39779074,244.9821751,-15.64058751,248.1193692,37.55111528,332.7201508,-15.44390813
Jul 08 2024 16:26:00.000000000,60499.68515,322.2948128,-19.06616637,107.9725581,22.39771282,244.9821752,-15.64058748,248.1204212,37.55090914,332.7282784,-15.44044216
Jul 08 2024 16:27:00.000000000,60499.68584,322.3032483,-19.06301722,107.9732498,22.3976349,244.9821754,-15.64058745,248.1214734,37.55070293,332.7364055,-15.43697594
Jul 08 2024 16:28:00.000000000,60499.68654,322.3116833,-19.05986773,107.9739416,22.39755698,244.9821755,-15.64058742,248.1225258,37.55049664,332.7445323,-15.43350947
Jul 08 2024 16:29:00.000000000,60499.68723,322.3201179,-19.0567179,107.9746334,22.39747906,244.9821756,-15.64058739,248.1235784,37.55029027,332.7526587,-15.43004275
Jul 08 2024 16:30:00.000000000,60499.68793,322.3285521,-19.05356773,107.9753251,22.39740113,244.9821757,-15.64058736,248.1246312,37.55008382,332.7607847,-15.42657578
Jul 08 2024 16:31:00.000000000,60499.68862,322.3369858,-19.05041721,107.9760169,22.3973232,244.9821759,-15.64058733,248.1256841,37.5498773,332.7689104,-15.42310856
Jul 08 2024 16:32:00.000000000,60499.68932,322.3454191,-19.04726636,107.9767086,22.39724527,244.982176,-15.6405873,248.1267373,37.5496707,332.7770356,-15.41964109
Jul 08 2024 16:33:00.000000000,60499.69001,322.353852,-19.04411516,107.9774004,22.39716733,244.9821761,-15.64058727,248.1277906,37.54946403,332.7851605,-15.41617338
Jul 08 2024 16:34:00.000000000,60499.69071,322.3622844,-19.04096362,107.9780922,22.39708939,244.9821762,-15.64058725,248.1288441,37.54925727,332.793285,-15.41270541
Jul 08 2024 16:35:00.000000000,60499.6914,322.3707164,-19.03781174,107.9787839,22.39701145,244.9821764,-15.64058722,248.1298978,37.54905044,332.8014092,-15.40923719
Jul 08 2024 16:36:00.000000000,60499.69209,322.379148,-19.03465952,107.9794757,22.3969335,244.9821765,-15.64058719,248.1309517,37.54884353,332.8095329,-15.40576872
Jul 08 2024 16:37:00.000000000,60499.69279,322.3875792,-19.03150695,107.9801675,22.39685556,244.9821766,-15.64058716,248.1320057,37.54863655,332.8176563,-15.40230001
Jul 08 2024 16:38:00.000000000,60499.69348,322.3960099,-19.02835405,107.9808592,22.39677761,244.9821767,-15.64058713,248.13306,37.54842949,332.8257793,-15.39883104
Jul 08 2024 16:39:00.000000000,60499.69418,322.4044402,-19.0252008,107.981551,22.39669965,244.9821769,-15.6405871,248.1341144,37.54822235,332.8339019,-15.39536183
Jul 08 2024 16:40:00.000000000,60499.69487,322.41287,-19.02204722,107.9822428,22.3966217,244.982177,-15.64058707,248.135169,37.54801513,332.8420241,-15.39189237
Jul 08 2024 16:41:00.000000000,60499.69557,322.4212995,-19.01889329,107.9829346,22.39654374,244.9821771,-15.64058704,248.1362238,37.54780784,332.850146,-15.38842265
Jul 08 2024 16:42:00.000000000,60499.69626,322.4297285,-19.01573903,107.9836263,22.39646577,244.9821772,-15.64058701,248.1372788,37.54760047,332.8582675,-15.38495269
Jul 08 2024 16:43:00.000000000,60499.69696,322.438157,-19.01258442,107.9843181,22.39638781,244.9821774,-15.64058698,248.138334,37.54739302,332.8663886,-15.38148248
Jul 08 2024 16:44:00.000000000,60499.69765,322.4465852,-19.00942947,107.9850099,22.39630984,244.9821775,-15.64058695,248.1393893,37.5471855,332.8745093,-15.37801203
Jul 08 2024 16:45:00.000000000,60499.69834,322.4550129,-19.00627418,107.9857017,22.39623187,244.9821776,-15.64058692,248.1404448,37.5469779,332.8826296,-15.37454132
Jul 08 2024 16:46:00.000000000,60499.69904,322.4634402,-19.00311856,107.9863934,22.3961539,244.9821777,-15.64058689,248.1415006,37.54677022,332.8907496,-15.37107037
Jul 08 2024 16:47:00.000000000,60499.69973,322.471867,-18.99996259,107.9870852,22.39607592,244.9821779,-15.64058686,248.1425565,37.54656246,332.8988692,-15.36759916
Jul 08 2024 16:48:00.000000000,60499.70043,322.4802934,-18.99680628,107.987777,22.39599794,244.982178,-15.64058683,248.1436125,37.54635463,332.9069884,-15.36412771
Jul 08 2024 16:49:00.000000000,60499.70112,322.4887194,-18.99364963,107.9884688,22.39591996,244.9821781,-15.6405868,248.1446688,37.54614672,332.9151072,-15.36065601
Jul 08 2024 16:50:00.000000000,60499.70182,322.497145,-18.99049264,107.9891606,22.39584197,244.9821782,-15.64058677,248.1457253,37.54593873,332.9232257,-15.35718406
Jul 08 2024 16:51:00.000000000,60499.70251,322.5055701,-18.98733532,107.9898523,22.39576398,244.9821784,-15.64058674,248.1467819,37.54573067,332.9313438,-15.35371187
Jul 08 2024 16:52:00.000000000,60499.70321,322.5139948,-18.98417765,107.9905441,22.39568599,244.9821785,-15.64058671,248.1478387,37.54552253,332.9394615,-15.35023943
Jul 08 2024 16:53:00.000000000,60499.7039,322.5224191,-18.98101964,107.9912359,22.395608,244.9821786,-15.64058668,248.1488957,37.54531431,332.9475788,-15.34676673
Jul 08 2024 16:54:00.000000000,60499.70459,322.5308429,-18.9778613,107.9919277,22.39553,244.9821787,-15.64058665,248.1499529,37.54510602,332.9556958,-15.3432938
Jul 08 2024 16:55:00.000000000,60499.70529,322.5392663,-18.97470261,107.9926195,22.395452,244.9821789,-15.64058662,248.1510103,37.54489764,332.9638123,-15.33982061
Jul 08 2024 16:56:00.000000000,60499.70598,322.5476893,-18.97154359,107.9933113,22.395374,244.982179,-15.64058659,248.1520679,37.54468919,332.9719285,-15.33634718
Jul 08 2024 16:57:00.000000000,60499.70668,322.5561118,-18.96838422,107.9940031,22.39529599,244.9821791,-15.64058656,248.1531256,37.54448067,332.9800443,-15.33287349
Jul 08 2024 16:58:00.000000000,60499.70737,322.5645339,-18.96522452,107.9946948,22.39521798,244.9821792,-15.64058653,248.1541835,37.54427206,332.9881598,-15.32939957
Jul 08 2024 16:59:00.000000000,60499.70807,322.5729556,-18.96206448,107.9953866,22.39513997,244.9821794,-15.6405865,248.1552417,37.54406338,332.9962748,-15.32592539
Jul 08 2024 17:00:00.000000000,60499.70876,322.5813769,-18.9589041,107.9960784,22.39506196,244.9821795,-15.64058647,248.1563,37.54385462,333.0043895,-15.32245097
Jul 08 2024 17:01:00.000000000,60499.70946,322.5897977,-18.95574338,107.9967702,22.39498394,244.9821796,-15.64058644,248.1573584,37.54364579,333.0125038,-15.3189763
Jul 08 2024 17:02:00.000000000,60499.71015,322.5982181,-18.95258232,107.997462,22.39490592,244.9821797,-15.64058641,248.1584171,37.54343687,333.0206178,-15.31550138
Jul 08 2024 17:03:00.000000000,60499.71084,322.6066381,-18.94942092,107.9981538,22.39482789,244.9821799,-15.64058638,248.1594759,37.54322788,333.0287313,-15.31202621
Jul 08 2024 17:04:00.000000000,60499.71154,322.6150576,-18.94625919,107.9988456,22.39474987,244.98218,-15.64058635,248.160535,37.54301882,333.0368445,-15.3085508
Jul 08 2024 17:05:00.000000000,60499.71223,322.6234767,-18.94309711,107.9995374,22.39467184,244.9821801,-15.64058632,248.1615942,37.54280967,333.0449573,-15.30507514
Jul 08 2024 17:06:00.000000000,60499.71293,322.6318954,-18.9399347,108.0002292,22.39459381,244.9821802,-15.64058629,248.1626536,37.54260045,333.0530697,-15.30159924
Jul 08 2024 17:07:00.000000000,60499.71362,322.6403137,-18.93677195,108.000921,22.39451577,244.9821804,-15.64058626,248.1637132,37.54239115,333.0611818,-15.29812309
Jul 08 2024 17:08:00.000000000,60499.71432,322.6487315,-18.93360886,108.0016128,22.39443773,244.9821805,-15.64058623,248.1647729,37.54218178,333.0692935,-15.29464669
Jul 08 2024 17:09:00.000000000,60499.71501,322.6571489,-18.93044544,108.0023046,22.39435969,244.9821806,-15.6405862,248.1658329,37.54197233,333.0774048,-15.29117005
Jul 08 2024 17:10:00.000000000,60499.71571,322.6655659,-18.92728167,108.0029964,22.39428165,244.9821807,-15.64058617,248.166893,37.5417628,333.0855157,-15.28769316
Jul 08 2024 17:11:00.000000000,60499.7164,322.6739824,-18.92411757,108.0036882,22.3942036,244.9821809,-15.64058614,248.1679533,37.54155319,333.0936262,-15.28421602
Jul 08 2024 17:12:00.000000000,60499.71709,322.6823985,-18.92095313,108.00438,22.39412555,244.982181,-15.64058611,248.1690138,37.5413435,333.1017364,-15.28073864
Jul 08 2024 17:13:00.000000000,60499.71779,322.6908142,-18.91778835,108.0050718,22.3940475,244.9821811,-15.64058608,248.1700745,37.54113374,333.1098462,-15.27726101
Jul 08 2024 17:14:00.000000000,60499.71848,322.6992294,-18.91462324,108.0057636,22.39396945,244.9821812,-15.64058605,248.1711354,37.5409239,333.1179556,-15.27378313
Jul 08 2024 17:15:00.000000000,60499.71918,322.7076443,-18.91145778,108.0064554,22.39389139,244.9821814,-15.64058602,248.1721964,37.54071399,333.1260647,-15.27030501
Jul 08 2024 17:16:00.000000000,60499.71987,322.7160587,-18.90829199,108.0071472,22.39381333,244.9821815,-15.64058599,248.1732577,37.54050399,333.1341733,-15.26682664
Jul 08 2024 17:17:00.000000000,60499.72057,322.7244726,-18.90512587,108.007839,22.39373526,244.9821816,-15.64058596,248.1743191,37.54029392,333.1422816,-15.26334803
Jul 08 2024 17:18:00.000000000,60499.72126,322.7328862,-18.9019594,108.0085308,22.3936572,244.9821817,-15.64058593,248.1753807,37.54008378,333.1503895,-15.25986917
Jul 08 2024 17:19:00.000000000,60499.72196,322.7412993,-18.8987926,108.0092226,22.39357913,244.9821819,-15.6405859,248.1764425,37.53987355,333.1584971,-15.25639007
Jul 08 2024 17:20:00.000000000,60499.72265,322.7497119,-18.89562546,108.0099145,22.39350105,244.982182,-15.64058587,248.1775044,37.53966325,333.1666042,-15.25291072
Jul 08 2024 17:21:00.000000000,60499.72334,322.7581242,-18.89245798,108.0106063,22.39342298,244.9821821,-15.64058584,248.1785666,37.53945287,333.174711,-15.24943113
Jul 08 2024 17:22:00.000000000,60499.72404,322.766536,-18.88929017,108.0112981,22.3933449,244.9821822,-15.64058581,248.1796289,37.53924241,333.1828174,-15.24595129
Jul 08 2024 17:23:00.000000000,60499.72473,322.7749474,-18.88612202,108.0119899,22.39326682,244.9821824,-15.64058578,248.1806914,37.53903188,333.1909235,-15.2424712
Jul 08 2024 17:24:00.000000000,60499.72543,322.7833584,-18.88295354,108.0126817,22.39318873,244.9821825,-15.64058575,248.1817541,37.53882127,333.1990291,-15.23899087
Jul 08 2024 17:25:00.000000000,60499.72612,322.7917689,-18.87978471,108.0133735,22.39311065,244.9821826,-15.64058572,248.182817,37.53861058,333.2071344,-15.2355103
Jul 08 2024 17:26:00.000000000,60499.72682,322.800179,-18.87661556,108.0140653,22.39303255,244.9821827,-15.64058569,248.1838801,37.53839981,333.2152394,-15.23202948
Jul 08 2024 17:27:00.000000000,60499.72751,322.8085887,-18.87344606,108.0147572,22.39295446,244.9821828,-15.64058566,248.1849433,37.53818897,333.2233439,-15.22854841
Jul 08 2024 17:28:00.000000000,60499.72821,322.816998,-18.87027623,108.015449,22.39287637,244.982183,-15.64058563,248.1860067,37.53797805,333.2314481,-15.2250671
Jul 08 2024 17:29:00.000000000,60499.7289,322.8254068,-18.86710606,108.0161408,22.39279827,244.9821831,-15.6405856,248.1870704,37.53776705,333.2395519,-15.22158555
Jul 08 2024 17:30:00.000000000,60499.72959,322.8338152,-18.86393556,108.0168326,22.39272016,244.9821832,-15.64058557,248.1881342,37.53755598,333.2476553,-15.21810375
Jul 08 2024 17:31:00.000000000,60499.73029,322.8422232,-18.86076472,108.0175244,22.39264206,244.9821833,-15.64058554,248.1891981,37.53734483,333.2557583,-15.2146217
Jul 08 2024 17:32:00.000000000,60499.73098,322.8506307,-18.85759354,108.0182163,22.39256395,244.9821835,-15.64058551,248.1902623,37.5371336,333.263861,-15.21113942
Jul 08 2024 17:33:00.000000000,60499.73168,322.8590378,-18.85442203,108.0189081,22.39248584,244.9821836,-15.64058548,248.1913266,37.53692229,333.2719633,-15.20765688
Jul 08 2024 17:34:00.000000000,60499.73237,322.8674445,-18.85125018,108.0195999,22.39240773,244.9821837,-15.64058545,248.1923912,37.53671091,333.2800652,-15.20417411
Jul 08 2024 17:35:00.000000000,60499.73307,322.8758508,-18.848078,108.0202917,22.39232961,244.9821838,-15.64058542,248.1934559,37.53649945,333.2881667,-15.20069109
Jul 08 2024 17:36:00.000000000,60499.73376,322.8842566,-18.84490548,108.0209836,22.39225149,244.982184,-15.64058539,248.1945208,37.53628791,333.2962679,-15.19720782
Jul 08 2024 17:37:00.000000000,60499.73446,322.892662,-18.84173263,108.0216754,22.39217337,244.9821841,-15.64058536,248.1955858,37.53607629,333.3043687,-15.19372431
Jul 08 2024 17:38:00.000000000,60499.73515,322.901067,-18.83855944,108.0223672,22.39209524,244.9821842,-15.64058533,248.1966511,37.5358646,333.3124691,-15.19024056
Jul 08 2024 17:39:00.000000000,60499.73584,322.9094715,-18.83538591,108.023059,22.39201712,244.9821843,-15.6405853,248.1977165,37.53565283,333.3205692,-15.18675656
