Date,TimeStamp,IsCommanded,Channel1,Channel2,Channel3,Channel4,x_val,x_val_lin,x_mcp,x_mcp_lin,v1_shift,v3_shift,y_val,y_val_lin,y_mcp,y_mcp_lin,v4_shift,v2_shift
2023-03-09 13:21:26.534883+00:00,294999,True,1.073,1.109,1.146,1.137,0.705,0.783,12.627,18.792,0.003,0.006,0.554,0.631,-0.795,5.225,0.007,0.009
2023-03-09 13:21:26.534883+00:00,295999,True,1.073,1.108,1.146,1.137,0.695,0.772,11.895,17.912,0.003,0.006,0.542,0.617,-1.764,4.179,0.007,0.008
2023-03-09 13:21:26.534883+00:00,296999,True,1.073,1.108,1.146,1.137,0.698,0.774,12.083,18.102,0.003,0.006,0.542,0.618,-1.737,4.227,0.007,0.008
2023-03-09 13:21:26.534883+00:00,297999,True,1.073,1.108,1.146,1.137,0.703,0.781,12.511,18.639,0.003,0.006,0.551,0.627,-1.031,4.977,0.007,0.008
2023-03-09 13:21:26.534883+00:00,298999,True,1.073,1.108,1.146,1.137,0.702,0.779,12.448,18.458,0.003,0.006,0.542,0.618,-1.764,4.242,0.007,0.008
2023-03-09 13:21:26.534883+00:00,299999,True,1.073,1.109,1.146,1.137,0.708,0.786,12.872,19.015,0.003,0.006,0.552,0.629,-0.91,5.138,0.007,0.009
2023-03-09 13:21:26.534883+00:00,300999,True,1.072,1.109,1.146,1.137,0.712,0.79,13.219,19.326,0.002,0.006,0.55,0.627,-1.102,4.987,0.007,0.009
2023-03-09 13:21:26.534883+00:00,301999,True,1.072,1.108,1.146,1.137,0.71,0.785,13.034,18.945,0.002,0.006,0.534,0.612,-2.325,3.751,0.007,0.008
2023-03-09 13:21:26.534883+00:00,302999,True,1.073,1.108,1.146,1.137,0.706,0.782,12.692,18.664,0.003,0.006,0.539,0.616,-1.979,4.055,0.007,0.008
2023-03-09 13:21:26.534883+00:00,303999,True,1.073,1.108,1.146,1.137,0.708,0.784,12.872,18.851,0.003,0.006,0.539,0.617,-1.925,4.13,0.007,0.008
2023-03-09 13:21:26.534883+00:00,304999,True,1.073,1.108,1.146,1.137,0.696,0.774,11.943,18.048,0.003,0.006,0.548,0.624,-1.225,4.72,0.007,0.008
2023-03-09 13:21:26.534883+00:00,305999,True,1.073,1.108,1.146,1.137,0.695,0.771,11.839,17.793,0.003,0.006,0.536,0.612,-2.165,3.774,0.007,0.008
2023-03-09 13:21:26.534883+00:00,306999,True,1.073,1.108,1.146,1.137,0.693,0.769,11.703,17.675,0.003,0.006,0.538,0.613,-2.061,3.861,0.007,0.008
2023-03-09 13:21:26.534883+00:00,307999,True,1.073,1.108,1.146,1.137,0.685,0.762,11.076,17.104,0.003,0.006,0.542,0.616,-1.764,4.086,0.007,0.008
2023-03-09 13:21:26.534883+00:00,308999,True,1.073,1.108,1.146,1.137,0.709,0.786,12.952,18.991,0.003,0.006,0.544,0.621,-1.545,4.516,0.007,0.008
2023-03-09 13:21:26.534883+00:00,309999,True,1.073,1.108,1.146,1.137,0.693,0.77,11.703,17.724,0.003,0.006,0.542,0.617,-1.764,4.157,0.007,0.008
2023-03-09 13:21:26.534883+00:00,310999,True,1.084,1.133,1.167,1.14,0.662,0.775,9.275,18.124,0.014,0.027,0.761,0.832,15.497,21.029,0.01,0.033
2023-03-09 13:21:26.534883+00:00,311999,True,1.073,1.108,1.146,1.137,0.709,0.786,12.952,18.97,0.003,0.006,0.543,0.62,-1.675,4.388,0.007,0.008
2023-03-09 13:21:26.534883+00:00,312999,True,1.073,1.108,1.146,1.137,0.706,0.783,12.692,18.76,0.003,0.006,0.546,0.623,-1.384,4.647,0.007,0.008
2023-03-09 13:21:26.534883+00:00,313999,True,1.072,1.108,1.146,1.137,0.712,0.79,13.219,19.312,0.002,0.006,0.549,0.626,-1.19,4.899,0.007,0.008
2023-03-09 13:21:26.534883+00:00,314999,True,1.073,1.108,1.146,1.137,0.707,0.783,12.768,18.81,0.003,0.006,0.544,0.621,-1.545,4.495,0.007,0.008
2023-03-09 13:21:26.534883+00:00,315999,True,1.073,1.108,1.146,1.137,0.695,0.772,11.895,17.932,0.003,0.006,0.543,0.619,-1.644,4.298,0.007,0.008
2023-03-09 13:21:26.534883+00:00,316999,True,1.073,1.108,1.146,1.137,0.696,0.773,11.943,17.975,0.003,0.006,0.543,0.618,-1.675,4.273,0.007,0.008
2023-03-09 13:21:26.534883+00:00,317999,True,1.073,1.108,1.146,1.137,0.7,0.777,12.265,18.313,0.003,0.006,0.544,0.621,-1.545,4.438,0.007,0.008
2023-03-09 13:21:26.534883+00:00,318999,True,1.1,1.113,1.155,1.141,0.336,0.417,-16.376,-9.994,0.03,0.015,0.541,0.576,-1.817,0.907,0.011,0.013
2023-03-09 13:21:26.534883+00:00,319999,True,1.072,1.108,1.146,1.137,0.722,0.799,13.962,20.019,0.002,0.006,0.547,0.625,-1.351,4.824,0.007,0.008
2023-03-09 13:21:26.534883+00:00,320999,True,1.072,1.108,1.146,1.137,0.715,0.793,13.401,19.581,0.002,0.006,0.556,0.634,-0.639,5.468,0.007,0.008
2023-03-09 13:21:26.534883+00:00,321999,True,1.072,1.108,1.146,1.137,0.715,0.792,13.401,19.491,0.002,0.006,0.549,0.627,-1.19,4.92,0.007,0.008
2023-03-09 13:21:26.534883+00:00,322999,True,1.074,1.111,1.147,1.139,0.651,0.731,8.372,14.652,0.004,0.007,0.559,0.629,-0.432,5.101,0.009,0.011
2023-03-09 13:21:26.534883+00:00,323999,True,1.074,1.108,1.146,1.137,0.617,0.695,5.707,11.878,0.004,0.006,0.547,0.614,-1.317,3.918,0.007,0.008
2023-03-09 13:21:26.534883+00:00,324999,True,1.073,1.108,1.146,1.137,0.702,0.779,12.391,18.469,0.003,0.006,0.547,0.623,-1.351,4.645,0.007,0.008
2023-03-09 13:21:26.534883+00:00,325999,True,1.073,1.108,1.146,1.137,0.708,0.787,12.872,19.059,0.003,0.006,0.556,0.633,-0.639,5.408,0.007,0.008
2023-03-09 13:21:26.534883+00:00,326999,True,1.072,1.108,1.146,1.137,0.716,0.793,13.494,19.569,0.002,0.006,0.548,0.626,-1.281,4.841,0.007,0.008
2023-03-09 13:21:26.534883+00:00,327999,True,1.072,1.108,1.146,1.137,0.716,0.793,13.494,19.563,0.002,0.006,0.547,0.625,-1.317,4.804,0.007,0.008
2023-03-09 13:21:26.534883+00:00,328999,True,1.072,1.108,1.146,1.137,0.715,0.793,13.401,19.549,0.002,0.006,0.553,0.631,-0.836,5.272,0.007,0.008
2023-03-09 13:21:26.534883+00:00,329999,True,1.072,1.108,1.146,1.137,0.724,0.801,14.142,20.176,0.002,0.006,0.545,0.624,-1.479,4.718,0.007,0.008
2023-03-09 13:21:26.534883+00:00,330999,True,1.072,1.108,1.146,1.137,0.712,0.79,13.219,19.323,0.002,0.006,0.55,0.627,-1.12,4.969,0.007,0.008
2023-03-09 13:21:26.534883+00:00,331999,True,1.072,1.108,1.146,1.137,0.715,0.793,13.401,19.523,0.002,0.006,0.551,0.629,-0.995,5.114,0.007,0.008
2023-03-09 13:21:26.534883+00:00,332999,True,1.075,1.109,1.147,1.137,0.605,0.685,4.787,11.037,0.005,0.007,0.552,0.618,-0.91,4.218,0.007,0.009
2023-03-09 13:21:26.534883+00:00,333999,True,1.072,1.108,1.146,1.137,0.71,0.787,13.034,19.115,0.002,0.006,0.548,0.625,-1.281,4.788,0.007,0.008
2023-03-09 13:21:26.534883+00:00,334999,True,1.072,1.108,1.146,1.137,0.71,0.786,13.034,18.984,0.002,0.006,0.537,0.615,-2.088,3.987,0.007,0.008
2023-03-09 13:21:26.534883+00:00,335999,True,1.073,1.108,1.146,1.137,0.694,0.77,11.748,17.776,0.003,0.006,0.542,0.618,-1.707,4.218,0.007,0.008
2023-03-09 13:21:26.534883+00:00,336999,True,1.073,1.108,1.146,1.137,0.707,0.783,12.768,18.757,0.003,0.006,0.54,0.617,-1.869,4.174,0.007,0.008
2023-03-09 13:21:26.534883+00:00,337999,True,1.072,1.108,1.146,1.137,0.716,0.792,13.494,19.5,0.002,0.006,0.542,0.62,-1.707,4.417,0.007,0.008
2023-03-09 13:21:26.534883+00:00,338999,True,1.072,1.108,1.146,1.137,0.71,0.787,13.034,19.051,0.002,0.006,0.543,0.62,-1.675,4.397,0.007,0.008
2023-03-09 13:21:26.534883+00:00,339999,True,1.072,1.108,1.146,1.137,0.71,0.788,13.034,19.141,0.002,0.006,0.55,0.627,-1.12,4.948,0.007,0.008
2023-03-09 13:21:26.534883+00:00,340999,True,1.072,1.108,1.146,1.137,0.723,0.8,14.073,20.081,0.002,0.006,0.543,0.622,-1.644,4.546,0.007,0.008
2023-03-09 13:21:26.534883+00:00,341999,True,1.072,1.108,1.146,1.137,0.728,0.804,14.438,20.409,0.002,0.006,0.541,0.62,-1.84,4.393,0.007,0.008
2023-03-09 13:21:26.534883+00:00,342999,True,1.073,1.108,1.146,1.137,0.702,0.78,12.391,18.545,0.003,0.006,0.553,0.629,-0.88,5.114,0.007,0.008
2023-03-09 13:21:26.534883+00:00,343999,True,1.073,1.108,1.146,1.137,0.696,0.774,11.943,18.071,0.003,0.006,0.55,0.626,-1.081,4.862,0.007,0.008
